x,y
-7.65,0.034350285783395954
-7.625,0.03457208789291939
-7.6,0.03479603276960835
-7.574999999999999,0.03502214793935808
-7.55,0.035250461368771795
-7.525,0.03548100147360113
-7.5,0.035713797127374436
-7.475,0.0359488776702179
-7.449999999999999,0.03618627291787421
-7.425,0.03642601317092385
-7.4,0.036668129224214266
-7.375,0.036912652376502125
-7.35,0.037159614440314216
-7.324999999999999,0.03740904775203266
-7.3,0.03766098518221018
-7.275,0.03791546014612147
-7.25,0.038172506614556706
-7.225,0.038432159124863585
-7.199999999999999,0.03869445279224449
-7.175,0.03895942332131529
-7.15,0.039227107017932875
-7.125,0.03949754080129838
-7.1,0.039770762216343486
-7.074999999999999,0.04004680944640729
-7.05,0.040325721326211504
-7.025,0.040607537355142116
-7.0,0.04089229771084542
-6.975,0.0411800432631471
-6.949999999999999,0.041470815588303275
-6.925,0.04176465698359192
-6.9,0.04206161048225472
-6.875,0.0423617198687981
-6.85,0.04266502969466387
-6.824999999999999,0.0429715852942793
-6.8,0.04328143280149723
-6.775,0.043594619166436865
-6.75,0.04391119217273647
-6.725,0.04423120045522931
-6.699999999999999,0.04455469351805472
-6.675,0.044881721753216405
-6.65,0.045212336459600655
-6.625,0.04554658986246718
-6.6,0.04588453513342615
-6.574999999999999,0.046226226410915075
-6.55,0.046571718821189864
-6.525,0.04692106849984451
-6.5,0.04727433261387482
-6.475,0.047631569384301436
-6.449999999999999,0.04799283810936861
-6.425,0.04835819918833527
-6.4,0.04872771414587532
-6.375,0.049101445657105156
-6.35,0.04947945757325668
-6.324999999999999,0.04986181494801453
-6.3,0.050248584064537166
-6.275,0.05063983246318212
-6.25,0.05103562896995585
-6.225,0.05143604372570999
-6.199999999999999,0.05184114821610631
-6.175,0.05225101530237297
-6.15,0.05266571925287619
-6.125,0.05308533577553172
-6.1,0.0535099420510813
-6.074999999999999,0.05393961676726064
-6.05,0.05437444015388583
-6.025,0.05481449401888628
-6.0,0.055259861785313114
-5.975,0.055710628529353094
-5.95,0.05616688101937917
-5.925,0.05662870775606962
-5.8999999999999995,0.05709619901362904
-5.875,0.057569446882145915
-5.85,0.05804854531112183
-5.825,0.058533590154209836
-5.8,0.059024679215199785
-5.7749999999999995,0.05952191229529048
-5.75,0.060025391241689485
-5.725,0.060535219997583545
-5.7,0.06105150465352337
-5.675,0.06157435350026873
-5.6499999999999995,0.062103877083141495
-5.625,0.06264018825793592
-5.6,0.0631834022484374
-5.575,0.06373363670560275
-5.55,0.064291011768458
-5.5249999999999995,0.06485565012677051
-5.5,0.0654276770855558
-5.475,0.0660072206314816
-5.45,0.0665944115012336
-5.425,0.0671893832519114
-5.3999999999999995,0.06779227233352468
-5.375,0.06840321816366401
-5.35,0.06902236320442345
-5.325,0.06964985304165504
-5.3,0.07028583646664083
-5.2749999999999995,0.07093046556026997
-5.25,0.07158389577981465
-5.225,0.07224628604840208
-5.199999999999999,0.07291779884728539
-5.175,0.07359860031102143
-5.1499999999999995,0.07428886032566975
-5.125,0.07498875263013266
-5.1,0.07569845492076398
-5.074999999999999,0.07641814895938057
-5.05,0.07714802068482007
-5.0249999999999995,0.07788826032819585
-5.0,0.07863906253201003
-4.975,0.07940062647329699
-4.949999999999999,0.08017315599097918
-4.925,0.08095685971763135
-4.8999999999999995,0.08175195121586176
-4.875,0.08255864911953412
-4.85,0.08337717728007067
-4.824999999999999,0.08420776491809348
-4.8,0.08505064678068203
-4.7749999999999995,0.08590606330454545
-4.75,0.08677426078543105
-4.725,0.08765549155411734
-4.699999999999999,0.08855001415936668
-4.675,0.08945809355824402
-4.6499999999999995,0.09038000131424184
-4.625,0.09131601580368716
-4.6,0.09226642243094832
-4.574999999999999,0.09323151385300109
-4.55,0.09421159021396361
-4.5249999999999995,0.0952069593902603
-4.5,0.09621793724713221
-4.475,0.09724484790727464
-4.449999999999999,0.09828802403244799
-4.425,0.09934780711898317
-4.3999999999999995,0.10042454780818166
-4.375,0.10151860621269618
-4.35,0.10263035226007247
-4.324999999999999,0.10376016605473201
-4.3,0.1049084382597864
-4.2749999999999995,0.10607557050018984
-4.25,0.10726197578886329
-4.225,0.10846807897756
-4.199999999999999,0.10969431723438608
-4.175,0.11094114055004747
-4.1499999999999995,0.11220901227505965
-4.125,0.113498409690333
-4.1,0.11480982461373761
-4.074999999999999,0.11614376404544816
-4.05,0.11750075085508344
-4.0249999999999995,0.11888132451387817
-4.0,0.12028604187535766
-3.9749999999999996,0.12171547800823715
-3.9499999999999993,0.1231702270855219
-3.925,0.12465090333405669
-3.8999999999999995,0.12615814204905396
-3.875,0.12769260067841742
-3.8499999999999996,0.12925495998198433
-3.8249999999999993,0.1308459252711104
-3.8,0.1324662277343443
-3.7749999999999995,0.1341166258552547
-3.75,0.1357979069288009
-3.7249999999999996,0.1375108886829646
-3.6999999999999993,0.13925642101268634
-3.675,0.141035387833476
-3.6499999999999995,0.14284870906238298
-3.625,0.14469734273432144
-3.5999999999999996,0.1465822872620427
-3.5749999999999993,0.14850458384832438
-3.55,0.1504653190592069
-3.5249999999999995,0.152465627567338
-3.5,0.15450669507468717
-3.4749999999999996,0.15658976142405862
-3.4499999999999993,0.15871612390894996
-3.425,0.16088714079138008
-3.3999999999999995,0.16310423503732457
-3.375,0.16536889827935236
-3.3499999999999996,0.16768269501594302
-3.3249999999999993,0.1700472670567688
-3.3,0.1724643382229501
-3.2749999999999995,0.17493571931091761
-3.25,0.17746331332804238
-3.2249999999999996,0.18004912100761156
-3.1999999999999993,0.18269524661002218
-3.175,0.18540390401624052
-3.1499999999999995,0.1881774231186082
-3.125,0.19101825651296883
-3.0999999999999996,0.19392898649483994
-3.0749999999999993,0.19691233236093353
-3.05,0.19997115801576176
-3.0249999999999995,0.20310847988131614
-3.0,0.206327475105894
-2.9749999999999996,0.20963149006605347
-2.9499999999999993,0.21302404915340514
-2.925,0.21650886383550016
-2.8999999999999995,0.2200898419774402
-2.875,0.22377109740802617
-2.8499999999999996,0.2275569597112866
-2.8249999999999993,0.2314519842210651
-2.8,0.23546096219304902
-2.7749999999999995,0.23958893112515212
-2.75,0.24384118519356773
-2.7249999999999996,0.24822328576809238
-2.6999999999999993,0.25274107196648343
-2.675,0.2574006712037081
-2.6499999999999995,0.26220850968795895
-2.625,0.2671713228112882
-2.5999999999999996,0.27229616537869095
-2.5749999999999993,0.27759042161544045
-2.55,0.2830618148885238
-2.5249999999999995,0.2887184170741332
-2.5,0.2945686574994048
-2.4749999999999996,0.30062133138299174
-2.4499999999999993,0.3068856076956342
-2.425,0.3133710363587169
-2.3999999999999995,0.32008755469589617
-2.375,0.3270454930502871
-2.3499999999999996,0.33425557947747675
-2.3249999999999993,0.3417289434227799
-2.3,0.3494771182897648
-2.2749999999999995,0.35751204280612847
-2.25,0.3658460610925681
-2.2249999999999996,0.37449192134039716
-2.1999999999999993,0.38346277300428033
-2.175,0.3927721624176944
-2.1499999999999995,0.40243402674049567
-2.125,0.41246268615035164
-2.0999999999999996,0.42287283419274785
-2.0749999999999993,0.4336795262077642
-2.05,0.4448981657558699
-2.0249999999999995,0.4565444889694894
-2.0,0.4686345467620506
-1.9749999999999996,0.48118468483155863
-1.9499999999999993,0.4942115214013244
-1.924999999999999,0.5077319226462796
-1.9000000000000004,0.5217629757591404
-1.875,0.5363219596164697
-1.8499999999999996,0.5514263130102013
-1.8249999999999993,0.5670936004153564
-1.799999999999999,0.583341475269169
-1.7750000000000004,0.6001876407405596
-1.75,0.6176498079715381
-1.7249999999999996,0.6357456517734099
-1.6999999999999993,0.6544927637604299
-1.674999999999999,0.6739086029013417
-1.6500000000000004,0.6940104434649071
-1.625,0.7148153203286475
-1.5999999999999996,0.7363399716102742
-1.5749999999999993,0.7586007785684254
-1.549999999999999,0.7816137027028686
-1.5250000000000004,0.8053942199641237
-1.5,0.8299572519581027
-1.4749999999999996,0.8553170940025848
-1.4499999999999993,0.8814873398590686
-1.424999999999999,0.9084808029253748
-1.4000000000000004,0.9363094336314968
-1.375,0.9649842327335008
-1.3499999999999996,0.9945151601479567
-1.3249999999999993,1.0249110389129283
-1.299999999999999,1.0561794538012963
-1.2750000000000004,1.088326644049212
-1.25,1.12135738959776
-1.2249999999999996,1.155274890180941
-1.1999999999999993,1.190080636529998
-1.174999999999999,1.225774272905019
-1.1500000000000004,1.2623534501129825
-1.125,1.2998136681304395
-1.0999999999999996,1.3381481074232284
-1.0749999999999993,1.3773474480504142
-1.049999999999999,1.4173996756607274
-1.0250000000000004,1.4582898735444814
-1.0,1.5
-0.9749999999999996,1.5425086504197951
-0.9499999999999993,1.5857908037080684
-0.9249999999999989,1.6298175529176024
-0.9000000000000004,1.6745558203521016
-0.875,1.7199680578303815
-0.8499999999999996,1.76601193336238
-0.8249999999999993,1.8126400061537746
-0.7999999999999989,1.8597993926439154
-0.7750000000000004,1.9074314271964492
-0.75,1.9554713221047153
-0.7249999999999996,2.0038478327405174
-0.6999999999999993,2.0524829349545324
-0.6749999999999989,2.1012915232089577
-0.6500000000000004,2.1501811393579975
-0.625,2.199051743446332
-0.5999999999999996,2.2477955393132056
-0.5749999999999993,2.2962968690990246
-0.5499999999999989,2.344432191865641
-0.5250000000000004,2.3920701623607177
-0.5,2.4390718263680844
-0.47499999999999964,2.4852909489695056
-0.4499999999999993,2.530574491276715
-0.42499999999999893,2.574763249659051
-0.3999999999999986,2.6176926690916416
-0.375,2.659193838908508
-0.34999999999999964,2.6990946749321223
-0.3249999999999993,2.737221286686213
-0.29999999999999893,2.7733995222680328
-0.2749999999999986,2.8074566766185853
-0.25,2.839223341622148
-0.22499999999999964,2.8685353690026947
-0.1999999999999993,2.8952359097443168
-0.17499999999999893,2.919177487174008
-0.14999999999999858,2.9402240553590238
-0.125,2.9582529905286625
-0.09999999999999964,2.973156961224453
-0.07499999999999929,2.984845623120112
-0.049999999999998934,2.9932470871176315
-0.02499999999999858,2.9983091144527836
0.0,3.0
0.025000000000000355,2.998309114452783
0.05000000000000071,2.993247087117631
0.07500000000000107,2.984845623120111
0.10000000000000142,2.9731569612244524
0.125,2.9582529905286625
0.15000000000000036,2.9402240553590224
0.1750000000000007,2.9191774871740064
0.20000000000000107,2.8952359097443154
0.22500000000000142,2.868535369002693
0.25,2.839223341622148
0.27500000000000036,2.8074566766185827
0.3000000000000007,2.77339952226803
0.32500000000000107,2.7372212866862102
0.3500000000000014,2.6990946749321196
0.375,2.659193838908508
0.40000000000000036,2.6176926690916384
0.4250000000000007,2.5747632496590485
0.45000000000000107,2.5305744912767114
0.4750000000000014,2.485290948969503
0.5,2.4390718263680844
0.5250000000000004,2.3920701623607177
0.5500000000000007,2.3444321918656374
0.5750000000000011,2.296296869099021
0.6000000000000014,2.247795539313202
0.625,2.199051743446332
0.6500000000000004,2.1501811393579975
0.6750000000000007,2.1012915232089546
0.7000000000000011,2.0524829349545284
0.7250000000000014,2.003847832740514
0.75,1.9554713221047153
0.7750000000000004,1.9074314271964492
0.8000000000000007,1.8597993926439118
0.8250000000000011,1.8126400061537709
0.8500000000000014,1.7660119333623763
0.875,1.7199680578303815
0.9000000000000004,1.6745558203521016
0.9250000000000007,1.6298175529175993
0.9500000000000011,1.5857908037080648
0.9750000000000014,1.542508650419792
1.0,1.5
1.0250000000000004,1.4582898735444814
1.0500000000000007,1.4173996756607246
1.075000000000001,1.3773474480504115
1.1000000000000014,1.3381481074232258
1.125,1.2998136681304395
1.1500000000000004,1.2623534501129825
1.1750000000000007,1.2257742729050163
1.200000000000001,1.1900806365299959
1.2250000000000014,1.1552748901809389
1.25,1.12135738959776
1.2750000000000004,1.088326644049212
1.3000000000000007,1.0561794538012939
1.325000000000001,1.0249110389129263
1.3500000000000014,0.9945151601479547
1.375,0.9649842327335008
1.4000000000000004,0.9363094336314968
1.4250000000000007,0.9084808029253729
1.450000000000001,0.8814873398590668
1.4750000000000014,0.8553170940025829
1.5,0.8299572519581027
1.5250000000000004,0.8053942199641237
1.5500000000000007,0.7816137027028669
1.575000000000001,0.7586007785684237
1.6000000000000014,0.7363399716102728
1.625,0.7148153203286475
1.6500000000000004,0.6940104434649071
1.6750000000000007,0.6739086029013402
1.700000000000001,0.6544927637604284
1.7250000000000014,0.6357456517734086
1.75,0.6176498079715381
1.7750000000000004,0.6001876407405596
1.8000000000000007,0.5833414752691679
1.825000000000001,0.5670936004153553
1.8500000000000014,0.5514263130102002
1.875,0.5363219596164697
1.9000000000000004,0.5217629757591404
1.9250000000000007,0.5077319226462786
1.950000000000001,0.4942115214013235
1.9750000000000014,0.4811846848315577
2.0,0.4686345467620506
2.0250000000000004,0.45654448896948896
2.0500000000000007,0.4448981657558695
2.075000000000001,0.43367952620776345
2.1000000000000014,0.422872834192747
2.125,0.41246268615035164
2.1500000000000004,0.40243402674049533
2.1750000000000007,0.3927721624176942
2.200000000000001,0.38346277300427983
2.2250000000000014,0.3744919213403965
2.25,0.3658460610925681
2.2750000000000004,0.35751204280612814
2.3000000000000007,0.34947711828976447
2.325000000000001,0.3417289434227793
2.3500000000000014,0.33425557947747614
2.375,0.3270454930502871
2.4000000000000004,0.3200875546958959
2.4250000000000007,0.31337103635871655
2.450000000000001,0.3068856076956338
2.4750000000000014,0.30062133138299135
2.5,0.2945686574994048
2.5250000000000004,0.28871841707413304
2.5500000000000007,0.28306181488852356
2.575000000000001,0.27759042161544
2.6000000000000014,0.27229616537869056
2.625,0.2671713228112882
2.6500000000000004,0.2622085096879588
2.6750000000000007,0.25740067120370785
2.700000000000001,0.25274107196648304
2.7250000000000014,0.2482232857680921
2.75,0.24384118519356773
2.7750000000000004,0.23958893112515198
2.8000000000000007,0.23546096219304893
2.825000000000001,0.23145198422106483
2.8500000000000014,0.22755695971128637
2.875,0.22377109740802617
2.9000000000000004,0.22008984197744003
2.9250000000000007,0.2165088638355
2.950000000000001,0.2130240491534049
2.9750000000000014,0.20963149006605322
3.0,0.206327475105894
3.0250000000000004,0.20310847988131603
3.0500000000000007,0.1999711580157616
3.075000000000001,0.19691233236093333
3.1000000000000014,0.19392898649483975
3.125,0.19101825651296883
3.1500000000000004,0.18817742311860808
3.1750000000000007,0.18540390401624043
3.200000000000001,0.18269524661002196
3.2250000000000014,0.18004912100761136
3.25,0.17746331332804238
3.2750000000000004,0.1749357193109175
3.3000000000000007,0.17246433822295001
3.325000000000001,0.17004726705676865
3.3500000000000014,0.16768269501594285
3.375,0.16536889827935236
3.4000000000000004,0.1631042350373245
3.4250000000000007,0.16088714079137995
3.450000000000001,0.15871612390894982
3.4750000000000014,0.15658976142405845
3.5,0.15450669507468717
3.5250000000000004,0.15246562756733795
3.5500000000000007,0.15046531905920685
3.575000000000001,0.14850458384832424
3.6000000000000014,0.1465822872620426
3.625,0.14469734273432144
3.6500000000000004,0.1428487090623829
3.6750000000000007,0.1410353878334759
3.700000000000001,0.13925642101268623
3.7250000000000014,0.1375108886829645
3.75,0.1357979069288009
3.7750000000000004,0.13411662585525463
3.8000000000000007,0.13246622773434424
3.825000000000001,0.13084592527111033
3.8500000000000014,0.12925495998198425
3.875,0.12769260067841742
3.9000000000000004,0.12615814204905387
3.9250000000000007,0.12465090333405665
3.950000000000001,0.1231702270855218
3.9750000000000014,0.12171547800823707
4.0,0.12028604187535766
4.025,0.11888132451387813
4.050000000000001,0.11750075085508338
4.075000000000001,0.11614376404544804
4.100000000000001,0.11480982461373752
4.125,0.113498409690333
4.15,0.11220901227505961
4.175000000000001,0.11094114055004742
4.200000000000001,0.109694317234386
4.225000000000001,0.10846807897755992
4.25,0.10726197578886329
4.275,0.10607557050018979
4.300000000000001,0.10490843825978635
4.325000000000001,0.10376016605473196
4.350000000000001,0.10263035226007237
4.375,0.10151860621269618
4.4,0.10042454780818164
4.425000000000001,0.09934780711898314
4.450000000000001,0.09828802403244793
4.475000000000001,0.09724484790727458
4.5,0.09621793724713221
4.525,0.09520695939026025
4.550000000000001,0.09421159021396357
4.575000000000001,0.09323151385300102
4.600000000000001,0.09226642243094824
4.625,0.09131601580368716
4.65,0.09038000131424181
4.675000000000001,0.089458093558244
4.700000000000001,0.08855001415936661
4.725000000000001,0.08765549155411728
4.75,0.08677426078543105
4.775,0.08590606330454544
4.800000000000001,0.085050646780682
4.825000000000001,0.08420776491809341
4.850000000000001,0.08337717728007062
4.875,0.08255864911953412
4.9,0.08175195121586172
4.925000000000001,0.08095685971763132
4.950000000000001,0.08017315599097914
4.975000000000001,0.07940062647329693
5.0,0.07863906253201003
5.025,0.07788826032819582
5.050000000000001,0.07714802068482005
5.075000000000001,0.07641814895938051
5.100000000000001,0.07569845492076392
5.125,0.07498875263013266
5.15,0.07428886032566973
5.175000000000001,0.07359860031102139
5.200000000000001,0.07291779884728534
5.225000000000001,0.07224628604840205
5.25,0.07158389577981465
5.275,0.07093046556026995
5.300000000000001,0.07028583646664083
5.325000000000001,0.06964985304165502
5.350000000000001,0.0690223632044234
5.375,0.06840321816366401
5.4,0.06779227233352465
5.425000000000001,0.06718938325191139
5.450000000000001,0.06659441150123359
5.475000000000001,0.06600722063148157
5.5,0.0654276770855558
5.525,0.0648556501267705
5.550000000000001,0.06429101176845797
5.575000000000001,0.06373363670560273
5.600000000000001,0.06318340224843735
5.625,0.06264018825793592
5.65,0.06210387708314148
5.675000000000001,0.061574353500268714
5.700000000000001,0.06105150465352336
5.725000000000001,0.06053521999758352
5.75,0.060025391241689485
5.775,0.05952191229529047
5.800000000000001,0.05902467921519977
5.825000000000001,0.058533590154209815
5.850000000000001,0.0580485453111218
5.875,0.057569446882145915
5.9,0.057096199013629036
5.925000000000001,0.05662870775606958
5.950000000000001,0.05616688101937917
5.975000000000001,0.05571062852935306
6.0,0.055259861785313114
6.025000000000002,0.054814494018886245
6.050000000000001,0.05437444015388582
6.074999999999999,0.05393961676726064
6.100000000000001,0.053509942051081276
6.125,0.05308533577553172
6.150000000000002,0.05266571925287616
6.175000000000001,0.052251015302372944
6.199999999999999,0.05184114821610631
6.225000000000001,0.051436043725709965
6.25,0.05103562896995585
6.275000000000002,0.050639832463182086
6.300000000000001,0.050248584064537145
6.324999999999999,0.04986181494801453
6.350000000000001,0.04947945757325666
6.375,0.049101445657105156
6.400000000000002,0.04872771414587528
6.425000000000001,0.04835819918833526
6.449999999999999,0.04799283810936861
6.475000000000001,0.0476315693843014
6.5,0.04727433261387482
6.525000000000002,0.046921068499844495
6.550000000000001,0.04657171882118985
6.574999999999999,0.046226226410915075
6.600000000000001,0.04588453513342613
6.625,0.04554658986246718
6.650000000000002,0.045212336459600634
6.675000000000001,0.0448817217532164
6.699999999999999,0.04455469351805472
6.725000000000001,0.04423120045522928
6.75,0.04391119217273647
6.775000000000002,0.04359461916643684
6.800000000000001,0.04328143280149722
6.824999999999999,0.0429715852942793
6.850000000000001,0.04266502969466385
6.875,0.0423617198687981
6.900000000000002,0.0420616104822547
6.925000000000001,0.041764656983591913
6.949999999999999,0.041470815588303275
6.975000000000001,0.04118004326314709
7.0,0.04089229771084542
7.025000000000002,0.04060753735514211
7.050000000000001,0.0403257213262115
7.074999999999999,0.04004680944640729
7.100000000000001,0.03977076221634347
7.125,0.03949754080129838
7.150000000000002,0.039227107017932854
7.175000000000001,0.03895942332131527
7.199999999999999,0.03869445279224449
7.225000000000001,0.038432159124863564
7.25,0.038172506614556706
7.275000000000002,0.03791546014612145
7.300000000000001,0.03766098518221017
7.324999999999999,0.03740904775203266
7.350000000000001,0.037159614440314195
7.375,0.036912652376502125
7.400000000000002,0.036668129224214245
7.425000000000001,0.03642601317092384
7.449999999999999,0.03618627291787421
7.475000000000001,0.03594887767021788
7.5,0.035713797127374436
7.525000000000002,0.035481001473601115
7.550000000000001,0.03525046136877179
7.574999999999999,0.03502214793935808
7.600000000000001,0.034796032769608326
7.625,0.03457208789291939
7.650000000000002,0.03435028578339594
7.675000000000001,0.03413059934759358
7.699999999999999,0.03391300191644031
7.725000000000001,0.033697467237332704
7.75,0.033483969466402225
7.775000000000002,0.03327248316094726
7.800000000000001,0.03306298327202758
7.824999999999999,0.03285544513721639
7.850000000000001,0.03264984447350689
7.875,0.032446157370369426
7.900000000000002,0.03224436028295513
7.925000000000001,0.03204443002544345
7.949999999999999,0.0318463437645292
7.975000000000001,0.03165007901304647
8.0,0.03145561362372594
8.025000000000002,0.03126292578308212
8.05,0.031071994005428143
8.075,0.030882797127014305
8.100000000000001,0.030695314300288018
8.125,0.0305095249882723
8.150000000000002,0.03032540895905944
8.175,0.03014294628041811
8.2,0.029962117314510348
8.225000000000001,0.02978290271271653
8.25,0.029605283410565588
8.275000000000002,0.029429240622767833
8.3,0.029254755838348627
8.325,0.029081810815879752
8.350000000000001,0.028910387578807102
8.375,0.02874046841087193
8.400000000000002,0.0285720358516236
8.425,0.028405072692022127
8.45,0.028239561970127915
8.475000000000001,0.02807548696687718
8.5,0.027912831201941102
8.525000000000002,0.02775157842966632
8.55,0.02759171263509579
8.575,0.02743321803006732
8.600000000000001,0.027276079049388807
8.625,0.027120280347088063
8.650000000000002,0.026965806792735466
8.675,0.026812643467838414
8.7,0.02666077566230521
8.725000000000001,0.026510188870977513
8.75,0.026360868790229634
8.775000000000002,0.026212801314632862
8.8,0.02606597253368416
8.825,0.025920368728596994
8.850000000000001,0.02577597636915359
8.875,0.02563278211061702
8.900000000000002,0.02549077279070172
8.925,0.0253499354266015
8.95,0.02521025721207344
8.975000000000001,0.025071725514576808
9.0,0.024934327872465682
9.025000000000002,0.024798051992233953
9.05,0.024662885745812074
9.075,0.024528817167913816
9.100000000000001,0.02439583445343258
9.125,0.024263925954885943
9.150000000000002,0.024133080179907167
9.175,0.02400328578878337
9.200000000000003,0.023874531592038586
9.225000000000001,0.023746806548061473
9.25,0.023620099760776156
9.275000000000002,0.02349440047735578
9.3,0.023369698085977664
9.325000000000003,0.02324598211361905
9.350000000000001,0.023123242223893073
9.375,0.023001468214923517
9.400000000000002,0.02288065001725811
9.425,0.022760777691819306
9.450000000000003,0.022641841427891638
9.475000000000001,0.02252383154114538
9.5,0.02240673847169519
9.525000000000002,0.02229055278219347
9.55,0.022175265155957653
9.575000000000003,0.022060866395130423
9.600000000000001,0.021947347418872748
9.625,0.0218346992615885
9.650000000000002,0.02172291307118048
9.675,0.021611980107337017
9.700000000000003,0.021501891739848403
9.725000000000001,0.02139263944695298
9.75,0.02128421481371176
9.775000000000002,0.02117660953041148
9.8,0.021069815390995318
9.825000000000003,0.02096382429152058
9.850000000000001,0.020858628228643275
9.875,0.020754219298128453
9.900000000000002,0.020650589693386373
9.925,0.02054773170403367
9.950000000000003,0.020445637714478986
9.975000000000001,0.020344300202532924
10.0,0.020243711738041445
